source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample
EMOBON_UMF_Wa_230801_2000um_1,EMO BON UMF Wa 230801 10um (1),EMOBON metagenome water sample from station UMF collected on 2023-08-01 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-08-01,UMF_Wa_230801,Annie Marie Cox,,no_tide,,1.0,0.25,1.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-08-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_230801_2000um_2,EMO BON UMF Wa 230801 10um (2),EMOBON metagenome water sample from station UMF collected on 2023-08-01 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-08-01,UMF_Wa_230801,Annie Marie Cox,,no_tide,,2.0,0.25,1.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-08-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_230801_2000um_3,EMO BON UMF Wa 230801 10um (3),EMOBON metagenome water sample from station UMF collected on 2023-08-01 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-08-01,UMF_Wa_230801,Annie Marie Cox,,no_tide,,3.0,0.25,1.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-08-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_230801_2000um_4,EMO BON UMF Wa 230801 10um (4),EMOBON metagenome water sample from station UMF collected on 2023-08-01 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-08-01,UMF_Wa_230801,Annie Marie Cox,,no_tide,,4.0,0.23,1.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-08-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_230801_2000um_blank,EMO BON UMF Wa 230801 10um (blank),EMOBON metagenome water sample from station UMF collected on 2023-08-01 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-08-01,UMF_Wa_230801,Annie Marie Cox,,no_tide,,,0.25,0.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,mq,2023-08-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_200um_1,EMO BON UMF Wa 231010 3um (1),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,1.0,5.0,3.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,False,,,,,,,,
EMOBON_UMF_Wa_231010_200um_2,EMO BON UMF Wa 231010 3um (2),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,2.0,5.0,3.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,False,,,,,,,,
EMOBON_UMF_Wa_231010_200um_3,EMO BON UMF Wa 231010 3um (3),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,3.0,5.0,5.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_200um_4,EMO BON UMF Wa 231010 3um (4),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,4.0,5.0,5.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_3um_1,EMO BON UMF Wa 231010 0.2um (1),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,1.0,3.315,3.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,False,,,,,,,,
EMOBON_UMF_Wa_231010_3um_2,EMO BON UMF Wa 231010 0.2um (2),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,2.0,3.315,3.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,False,,,,,,,,
EMOBON_UMF_Wa_231010_3um_3,EMO BON UMF Wa 231010 0.2um (3),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,3.0,3.395,5.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_3um_4,EMO BON UMF Wa 231010 0.2um (4),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,1.0,4.0,3.395,5.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_200um_blank,EMO BON UMF Wa 231010 3um (Blank),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,,,5.0,2.0,3-200,3.0,200.0,,,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,False,,,,,,,,
EMOBON_UMF_Wa_231010_3um_blank,EMO BON UMF Wa 231010 0.22um (Blank),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,,,5.0,2.0,0.2-3,0.2,3.0,,,WaSOP1,vacuum pump,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,False,,,,,,,,
EMOBON_UMF_Wa_231010_2000um_1,EMO BON UMF Wa 231010 10um (1),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,,1.0,0.25,3.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_2000um_2,EMO BON UMF Wa 231010 10um (2),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,,2.0,0.25,3.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_2000um_3,EMO BON UMF Wa 231010 10um (3),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,,3.0,0.25,3.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_2000um_4,EMO BON UMF Wa 231010 10um (4),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,,4.0,0.24,3.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231010_2000um_blank,EMO BON UMF Wa 231010 10um (blank),EMOBON metagenome water sample from station UMF collected on 2023-10-10 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-10-10,UMF_Wa_231010,Annie Marie Cox,,no_tide,,,0.25,3.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,mq,2023-10-10,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_200um_1,EMO BON UMF Wa 231211 3um (1),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,1.0,5.5,3.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_231211_200um_2,EMO BON UMF Wa 231211 3um (2),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,2.0,5.5,3.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_231211_200um_3,EMO BON UMF Wa 231211 3um (3),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,3.0,5.5,4.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_200um_4,EMO BON UMF Wa 231211 3um (4),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,4.0,5.5,4.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_3um_1,EMO BON UMF Wa 231211 0.2um (1),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,1.0,5.25,3.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_231211_3um_2,EMO BON UMF Wa 231211 0.2um (2),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,2.0,5.25,3.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_231211_3um_3,EMO BON UMF Wa 231211 0.2um (3),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,3.0,5.5,4.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_3um_4,EMO BON UMF Wa 231211 0.2um (4),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,1.0,4.0,5.5,4.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_200um_blank,EMO BON UMF Wa 231211 3um (Blank),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,,,5.0,0.0,3-200,3.0,200.0,,,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_231211_3um_blank,EMO BON UMF Wa 231211 0.22um (Blank),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,,,5.0,0.0,0.2-3,0.2,3.0,,,WaSOP1,vacuum pump,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_231211_2000um_1,EMO BON UMF Wa 231211 10um (1),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,,1.0,0.25,4.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_2000um_2,EMO BON UMF Wa 231211 10um (2),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,,2.0,0.25,4.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_2000um_3,EMO BON UMF Wa 231211 10um (3),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,,3.0,0.25,4.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_2000um_4,EMO BON UMF Wa 231211 10um (4),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,,4.0,0.25,4.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_231211_2000um_blank,EMO BON UMF Wa 231211 10um (blank),EMOBON metagenome water sample from station UMF collected on 2023-12-11 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2023-12-11,UMF_Wa_231211,Nina Dagberg,,no_tide,,,0.25,0.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,mq,2023-12-11,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_200um_1,EMO BON UMF Wa 240214 3um (1),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,1.0,5.3,2.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_240214_200um_2,EMO BON UMF Wa 240214 3um (2),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,2.0,5.3,2.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_240214_200um_3,EMO BON UMF Wa 240214 3um (3),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,3.0,3.6,3.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_200um_4,EMO BON UMF Wa 240214 3um (4),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,4.0,3.6,3.0,3-200,3.0,200.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_3um_1,EMO BON UMF Wa 240214 0.2um (1),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,1.0,5.0,2.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_240214_3um_2,EMO BON UMF Wa 240214 0.2um (2),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,2.0,5.0,2.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_240214_3um_3,EMO BON UMF Wa 240214 0.2um (3),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,3.0,3.6,3.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_3um_4,EMO BON UMF Wa 240214 0.2um (4),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,1.0,4.0,3.6,3.0,0.2-3,0.2,3.0,True,Ruttner,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_200um_blank,EMO BON UMF Wa 240214 3um (Blank),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 3-200um,1874687,unidentified,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,,,5.0,0.0,3-200,3.0,200.0,,,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_240214_3um_blank,EMO BON UMF Wa 240214 0.22um (Blank),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 0.2-3um,1874687,unidentified,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,,,5.0,0.0,0.2-3,0.2,3.0,,,WaSOP1,vacuum pump,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,False,,,,,,,,
EMOBON_UMF_Wa_240214_2000um_1,EMO BON UMF Wa 240214 10um (1),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,,1.0,0.25,2.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_2000um_2,EMO BON UMF Wa 240214 10um (2),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,,2.0,0.25,2.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_2000um_3,EMO BON UMF Wa 240214 10um (3),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,,3.0,0.25,2.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_2000um_4,EMO BON UMF Wa 240214 10um (4),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 10-2000um,1874687,marine plankton metagenome,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,,4.0,0.25,2.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,"hose, 1-10 m, diluted with water from 1m",2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
EMOBON_UMF_Wa_240214_2000um_blank,EMO BON UMF Wa 240214 10um (blank),EMOBON metagenome water sample from station UMF collected on 2024-02-14 size fraction 10-2000um,1874687,unidentified,metagenome,marine water body [ENVO:00001999],2024-02-14,UMF_Wa_240214,Nina Dagberg,,no_tide,,,0.25,0.0,10-2000,10.0,2000.0,,plankton net ,WaSOP2,mq,2024-02-14,"UMF, A13B passage, -80 freezer",-80,Nina Dagberg,,,,True,,,,,,,,
