source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_UMF_Wa_23,,,2022-10-25,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,3-200,3.0,200,EMO BON UMF Wa 221025 3um (4),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_24,2023-06-14,,2022-10-25,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 0.2-3um,WaSOP1,vacuum pump,3.18,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,2023-06-12,,0.2-3,0.2,3,EMO BON UMF Wa 221025 0.2um (1),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_25,2023-06-14,,2022-10-25,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 0.2-3um,WaSOP1,vacuum pump,3.18,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,2023-06-12,,0.2-3,0.2,3,EMO BON UMF Wa 221025 0.2um (2),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_26,,,2022-10-25,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 0.2-3um,WaSOP1,vacuum pump,2.47,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,0.2-3,0.2,3,EMO BON UMF Wa 221025 0.2um (3),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_27,,,2022-10-25,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 0.2-3um,WaSOP1,vacuum pump,2.47,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,0.2-3,0.2,3,EMO BON UMF Wa 221025 0.2um (4),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_28,,,2022-10-25,,marine water body [ENVO:00001999],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,3-200,3.0,200,EMO BON UMF Wa 221025 3um (Blank),Annie Marie Cox,,256318,0,,,,,,no_tide
EMOBON_UMF_Wa_29,,,2022-10-25,,marine water body [ENVO:00001999],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 0.2-3um,WaSOP1,vacuum pump,5.0,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,0.2-3,0.2,3,EMO BON UMF Wa 221025 0.22um (Blank),Annie Marie Cox,,256318,0,,,,,,no_tide
EMOBON_UMF_Wa_30,,,2022-10-25,,marine water body [ENVO:00001999],,,metagenome,Y,N,1,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 10-20um,WaSOP2,"net haul, 1-10 m, diluted with water from 1m",0.25,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,10-20,10.0,2000,EMO BON UMF Wa 221025 10um (1),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_31,,,2022-10-25,,marine water body [ENVO:00001999],,,metagenome,Y,N,2,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 10-20um,WaSOP2,"net haul, 1-10 m, diluted with water from 1m",0.25,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,10-20,10.0,2000,EMO BON UMF Wa 221025 10um (2),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_32,,,2022-10-25,,marine water body [ENVO:00001999],,,metagenome,Y,N,3,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 10-20um,WaSOP2,"net haul, 1-10 m, diluted with water from 1m",0.25,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,10-20,10.0,2000,EMO BON UMF Wa 221025 10um (3),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_33,,,2022-10-25,,marine water body [ENVO:00001999],,,metagenome,Y,N,4,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 10-20um,WaSOP2,"net haul (10 µm), 1-10 m, diluted with water from 1m",0.25,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,10-20,10.0,2000,EMO BON UMF Wa 221025 10um (4),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_34,,,2022-10-25,,marine water body [ENVO:00001999],,,metagenome,Y,N,blank_1,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-10-25 size fraction 10-20um,WaSOP2,mq,0.25,2022-10-25,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221025,,,10-20,10.0,2000,EMO BON UMF Wa 221025 10um (blank),Annie Marie Cox,,256318,0,,,,,,no_tide
EMOBON_UMF_Wa_35,2023-06-14,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,2023-06-12,,3-200,3.0,200,EMO BON UMF Wa 221201 3um (1),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_36,2023-06-14,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,2023-06-12,,3-200,3.0,200,EMO BON UMF Wa 221201 3um (2),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_37,,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,3-200,3.0,200,EMO BON UMF Wa 221201 3um (3),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_38,,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,3-200,3.0,200,EMO BON UMF Wa 221201 3um (4),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_39,2023-06-14,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 0.2-3um,WaSOP1,vacuum pump,3.92,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,2023-06-12,,0.2-3,0.2,3,EMO BON UMF Wa 221201 0.2um (1),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_40,2023-06-14,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 0.2-3um,WaSOP1,vacuum pump,3.92,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,2023-06-12,,0.2-3,0.2,3,EMO BON UMF Wa 221201 0.2um (2),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_41,,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 0.2-3um,WaSOP1,vacuum pump,3.7,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,0.2-3,0.2,3,EMO BON UMF Wa 221201 0.2um (3),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_42,,,2022-12-01,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 0.2-3um,WaSOP1,vacuum pump,3.7,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,0.2-3,0.2,3,EMO BON UMF Wa 221201 0.2um (4),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_43,,,2022-12-01,,marine water body [ENVO:00001999],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,3-200,3.0,200,EMO BON UMF Wa 221201 3um (Blank),Annie Marie Cox,,256318,0,,,,,,no_tide
EMOBON_UMF_Wa_44,,,2022-12-01,,marine water body [ENVO:00001999],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 0.2-3um,WaSOP1,vacuum pump,5.0,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,0.2-3,0.2,3,EMO BON UMF Wa 221201 0.22um (Blank),Annie Marie Cox,,256318,0,,,,,,no_tide
EMOBON_UMF_Wa_45,,,2022-12-01,,marine water body [ENVO:00001999],,,metagenome,Y,N,1,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 10-20um,WaSOP2,"net haul, 1-10 m, diluted with water from 1m",0.25,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,10-20,10.0,2000,EMO BON UMF Wa 221201 10um (1),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_46,,,2022-12-01,,marine water body [ENVO:00001999],,,metagenome,Y,N,2,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 10-20um,WaSOP2,"net haul, 1-10 m, diluted with water from 1m",0.25,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,10-20,10.0,2000,EMO BON UMF Wa 221201 10um (2),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_47,,,2022-12-01,,marine water body [ENVO:00001999],,,metagenome,Y,N,3,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 10-20um,WaSOP2,"net haul, 1-10 m, diluted with water from 1m",0.25,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,10-20,10.0,2000,EMO BON UMF Wa 221201 10um (3),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_48,,,2022-12-01,,marine water body [ENVO:00001999],,,metagenome,Y,N,4,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 10-20um,WaSOP2,"net haul (10 µm), 1-10 m, diluted with water from 1m",0.25,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,10-20,10.0,2000,EMO BON UMF Wa 221201 10um (4),Annie Marie Cox,,1874687,2,,,,,,no_tide
EMOBON_UMF_Wa_49,,,2022-12-01,,marine water body [ENVO:00001999],,,metagenome,Y,N,blank_1,plankton net ,EMOBON metagenome water sample from station UMF collected on 2022-12-01 size fraction 10-20um,WaSOP2,mq,0.25,2022-12-01,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_221201,,,10-20,10.0,2000,EMO BON UMF Wa 221201 10um (blank),Annie Marie Cox,,256318,0,,,,,,no_tide
EMOBON_UMF_Wa_50,2023-06-14,,2023-02-28,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station UMF collected on 2023-02-28 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2023-02-28,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_230228,2023-06-12,,3-200,3.0,200,EMO BON UMF Wa 230228 3um (1),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_51,2023-06-14,,2023-02-28,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station UMF collected on 2023-02-28 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2023-02-28,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_230228,2023-06-12,,3-200,3.0,200,EMO BON UMF Wa 230228 3um (2),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_52,,,2023-02-28,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station UMF collected on 2023-02-28 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2023-02-28,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_230228,,,3-200,3.0,200,EMO BON UMF Wa 230228 3um (3),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_53,,,2023-02-28,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station UMF collected on 2023-02-28 size fraction 3-200um,WaSOP1,vacuum pump,5.0,2023-02-28,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_230228,,,3-200,3.0,200,EMO BON UMF Wa 230228 3um (4),Annie Marie Cox,,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_54,2023-06-14,,2023-02-28,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station UMF collected on 2023-02-28 size fraction 0.2-3um,WaSOP1,vacuum pump,5.0,2023-02-28,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_230228,2023-06-12,,0.2-3,0.2,3,EMO BON UMF Wa 230228 0.2um (1),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_55,2023-06-14,,2023-02-28,1.0,marine water body [ENVO:00001999],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station UMF collected on 2023-02-28 size fraction 0.2-3um,WaSOP1,vacuum pump,5.0,2023-02-28,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_230228,2023-06-12,,0.2-3,0.2,3,EMO BON UMF Wa 230228 0.2um (2),Annie Marie Cox,-70.0,1874687,1,,,,,,no_tide
EMOBON_UMF_Wa_56,,,2023-02-28,1.0,marine water body [ENVO:00001999],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station UMF collected on 2023-02-28 size fraction 0.2-3um,WaSOP1,vacuum pump,5.0,2023-02-28,"UMF, A13B passage, -80 freezer",-80,Annie Marie Cox,UMF_Wa_230228,,,0.2-3,0.2,3,EMO BON UMF Wa 230228 0.2um (3),Annie Marie Cox,,1874687,1,,,,,,no_tide
