source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_HCMR-1_Wa_42,2022-12-12,2023-06-01,2022-03-04,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-03-04 size fraction 3-200um,WaSOP 1,,30,2022-03-04,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220304,2022-12-01,2023-06-01,3-200,0.2,3,EMO BON HCMR-1 Wa 220304 0.22um_2,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_43,,,2022-03-04,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-03-04 size fraction 0.2-3um,WaSOP 1,,30,2022-03-04,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220304,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220304 0.22um_3,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_44,,,2022-03-04,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-03-04 size fraction 0.2-3um,WaSOP 1,,30,2022-03-04,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220304,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220304 0.22um_4,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_45,,,2022-03-04,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-03-04 size fraction 3-200um,WaSOP 1,,30,2022-03-04,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220304,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220304 3um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_46,,,2022-03-04,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-03-04 size fraction 3-200um,WaSOP 1,,30,2022-03-04,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220304,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220304 3um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_47,,,2022-03-04,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-03-04 size fraction 0.2-3um,WaSOP 1,,30,2022-03-04,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220304,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220304 0.22um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_48,,,2022-03-04,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-03-04 size fraction 0.2-3um,WaSOP 1,,30,2022-03-04,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220304,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220304 0.22um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_49,2022-12-12,2023-06-01,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 3-200um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220505 3um_1,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_50,2022-12-12,2023-06-01,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 3-200um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220505 3um_2,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_51,,,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 0.2-3um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,,,0.2-3,3.0,200,EMO BON HCMR-1 Wa 220505 3um_3,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_52,,,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 0.2-3um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,,,0.2-3,3.0,200,EMO BON HCMR-1 Wa 220505 3um_4,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_53,2022-12-12,2023-06-01,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 3-200um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,2022-12-01,2023-06-01,3-200,0.2,3,EMO BON HCMR-1 Wa 220505 0.22um_1,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_54,2022-12-12,2023-06-01,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 3-200um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,2022-12-01,2023-06-01,3-200,0.2,3,EMO BON HCMR-1 Wa 220505 0.22um_2,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_55,,,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 0.2-3um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220505 0.22um_3,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_56,,,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 0.2-3um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220505 0.22um_4,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_57,2022-12-12,2023-06-01,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 3-200um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220505 3um_Blank,Melanthia Stavroulaki,-70.0,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_58,,,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 3-200um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220505 3um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_59,2022-12-12,2023-06-01,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 0.2-3um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,2022-12-01,2023-06-01,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220505 0.22um_Blank,Melanthia Stavroulaki,-70.0,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_60,,,2022-05-05,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-05-05 size fraction 0.2-3um,WaSOP 1,,30,2022-05-05,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220505,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220505 0.22um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_61,2022-12-12,2023-06-01,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 3-200um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220623 3um_1,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_62,2022-12-12,2023-06-01,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 3-200um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220623 3um_2,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_63,,,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 0.2-3um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,,,0.2-3,3.0,200,EMO BON HCMR-1 Wa 220623 3um_3,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_64,,,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 0.2-3um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,,,0.2-3,3.0,200,EMO BON HCMR-1 Wa 220623 3um_4,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_65,2022-12-12,2023-06-01,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 3-200um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,2022-12-01,2023-06-01,3-200,0.2,3,EMO BON HCMR-1 Wa 220623 0.22um_1,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_66,2022-12-12,2023-06-01,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 3-200um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,2022-12-01,2023-06-01,3-200,0.2,3,EMO BON HCMR-1 Wa 2206230.22um_2,Melanthia Stavroulaki,-70.0,1874687,1.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_67,,,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 0.2-3um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220623 0.22um_3,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_68,,,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 0.2-3um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220623 0.22um_4,Melanthia Stavroulaki,,1874687,2.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_69,2022-12-12,2023-06-01,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 3-200um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220623 3um_Blank,Melanthia Stavroulaki,-70.0,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_70,,,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 3-200um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220623 3um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_71,2022-12-12,2023-06-01,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 0.2-3um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,2022-12-01,2023-06-01,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220623 0.22um_Blank,Melanthia Stavroulaki,-70.0,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_72,,,2022-06-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-06-23 size fraction 0.2-3um,WaSOP 1,,30,2022-06-23,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_220623,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220623 0.22um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_73,2022-12-12,2023-06-01,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,2022-12-01,2023-06-01,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220915 0.22um_1,Melanthia Stavroulaki,-70.0,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_74,2022-12-12,2023-06-01,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,2022-12-01,2023-06-01,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220915 0.22um_2,Melanthia Stavroulaki,-70.0,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_75,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220915 0.22um_3,Melanthia Stavroulaki,,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_76,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220915 0.22um_4,Melanthia Stavroulaki,,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_77,2022-12-12,2023-06-01,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220915 3um_1,Melanthia Stavroulaki,-70.0,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_78,2022-12-12,2023-06-01,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,2022-12-01,2023-06-01,3-200,3.0,200,EMO BON HCMR-1 Wa 220915 3um_2,Melanthia Stavroulaki,-70.0,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_79,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220915 3um_3,Melanthia Stavroulaki,,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_80,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220915 3um_4,Melanthia Stavroulaki,,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_81,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220915 3um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_82,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,3-200,3.0,200,EMO BON HCMR-1 Wa 220915 3um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_83,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220915 0.22um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_84,,,2022-09-15,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,N,blank_2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,WaSOP 1,,30,2022-09-15,"Basement, New chest freezer -80C, Left side, Carton box",-80,Vaso Terzoglou,HCMR-1_Wa_220915,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 220915 0.22um_Blank,Melanthia Stavroulaki,,256318,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_85,2022-12-12,2023-06-01,2022-10-27,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,1,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,WaSOP 1,,30,2022-10-27,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_221027,2022-12-01,2023-06-01,0.2-3,0.2,3,EMO BON HCMR-1 Wa 221027 0.22um_1,Melanthia Stavroulaki,-70.0,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_86,2022-12-12,2023-06-01,2022-10-27,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,N,Y,2,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,WaSOP 1,,30,2022-10-27,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_221027,2022-12-01,2023-06-01,0.2-3,0.2,3,EMO BON HCMR-1 Wa 221027 0.22um_2,Melanthia Stavroulaki,-70.0,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_87,,,2022-10-27,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,3,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,WaSOP 1,,30,2022-10-27,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_221027,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 2221027 0.22um_3,Melanthia Stavroulaki,,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
EMOBON_HCMR-1_Wa_88,,,2022-10-27,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],,,metagenome,Y,Y,4,Jerrycan,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,WaSOP 1,,30,2022-10-27,"Basement, New chest freezer -80C, Left side, Carton box",-80,Apostolos Kristallas,HCMR-1_Wa_221027,,,0.2-3,0.2,3,EMO BON HCMR-1 Wa 221027 0.22um_4,Melanthia Stavroulaki,,1874687,3.5,,,,,0000-0003-4392-7159,no_tide
