source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_IUIEilat_Wa_45,2022-12-23,2023-06-01,2022-05-08,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-05-08 size fraction 3-200um,WaSOP 1,,10,2022-05-08,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220508,2022-10-26,2023-06-01,3-200,3.0,200,EMO BON IUI EILAT WA 220508 3.0um 1,Gil Koplovitz,-70.0,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_46,2022-12-23,2023-06-01,2022-05-08,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-05-08 size fraction 3-200um,WaSOP 1,,10,2022-05-08,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220508,2022-10-26,2023-06-01,3-200,3.0,200,EMO BON IUI EILAT WA 220508 3.0um 2,Gil Koplovitz,-70.0,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_47,,,2022-05-08,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-05-08 size fraction 3-200um,WaSOP 1,,10,2022-05-08,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220508,,,3-200,3.0,200,EMO BON IUI EILAT WA 220508 3.0um 3,Gil Koplovitz,,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_48,,,2022-05-08,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-05-08 size fraction 3-200um,WaSOP 1,,10,2022-05-08,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220508,,,3-200,3.0,200,EMO BON IUI EILAT WA 220508 3.0um 4,Gil Koplovitz,,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_49,,,2022-05-08,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-05-08 size fraction 0.2-3um,WaSOP 1,,10,2022-05-08,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220508,,,0.2-3,0.2,3,EMO BON IUI EILAT WA 220508 0.2um blank,Gil Koplovitz,,256318,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_50,,,2022-05-08,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-05-08 size fraction 3-200um,WaSOP 1,,10,2022-05-08,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220508,,,3-200,3.0,200,EMO BON IUI EILAT WA 220508 3.0um blank,Gil Koplovitz,,256318,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_51,2022-12-23,2023-06-01,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 0.2-3um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,2022-10-26,2023-06-01,0.2-3,0.2,3,EMO BON IUI EILAT WA 220705 0.2um 1,Gil Koplovitz,-70.0,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_52,2022-12-23,2023-06-01,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 0.2-3um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,2022-10-26,2023-06-01,0.2-3,0.2,3,EMO BON IUI EILAT WA 220705 0.2um 2,Gil Koplovitz,-70.0,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_53,,,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 0.2-3um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,,,0.2-3,0.2,3,EMO BON IUI EILAT WA 220705 0.2um 3,Gil Koplovitz,,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_54,,,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 0.2-3um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,,,0.2-3,0.2,3,EMO BON IUI EILAT WA 220705 0.2um 4,Gil Koplovitz,,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_55,2022-12-23,2023-06-01,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 3-200um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,2022-10-26,2023-06-01,3-200,3.0,200,EMO BON IUI EILAT WA 220705 3.0um 1,Gil Koplovitz,-70.0,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_56,2022-12-23,2023-06-01,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 3-200um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,2022-10-26,2023-06-01,3-200,3.0,200,EMO BON IUI EILAT WA 220705 3.0um 2,Gil Koplovitz,-70.0,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_57,,,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 3-200um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,,,3-200,3.0,200,EMO BON IUI EILAT WA 220705 3.0um 3,Gil Koplovitz,,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_58,,,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 3-200um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,,,3-200,3.0,200,EMO BON IUI EILAT WA 220705 3.0um 4,Gil Koplovitz,,1874687,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_59,,,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 0.2-3um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,,,0.2-3,0.2,3,EMO BON IUI EILAT WA 220705 0.2um blank,Gil Koplovitz,,256318,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
EMOBON_IUIEilat_Wa_60,,,2022-07-05,2,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Hand pump,EMOBON metagenome water sample from station IUIEilat collected on 2022-07-05 size fraction 3-200um,WaSOP 1,,10,2022-07-05,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,IUIEilat1_Wa_220705,,,3-200,3.0,200,EMO BON IUI EILAT WA 220705 3.0um blank,Gil Koplovitz,,256318,1,,,,0000-0002-8436-9424,0000-0002-8436-9424,no_tide
