source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON_RFormosa_So_1,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,,,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,7.9,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_2,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,,,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,7.9,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_3,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,,,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,7.9,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_4,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,,,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,7.9,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_RFormosa_So_6,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_7,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_8,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_9,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,
EMOBON_RFormosa_So_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
